ID,Name,Latitude,Longitude,Average_Rating,Number_User_Ratings,Address
ChIJwe0feTWPj4AR2PkWYRXT_tw,MissedFits,37.72768,-122.1432615,,0,"1380 San Rafael St, San Leandro"
ChIJz2t1ExC_j4ARhYE5s3UWOYk,Coder Brainz,37.5680444,-122.0598907,,0,"5106 Slick Horn Wy, Fremont"
ChIJN2kaAjaTj4ARwhXMME44nM8,WorkClient Inc,37.6603646,-122.0535147,,0,"25836 Hayward Blvd #305, Hayward"
ChIJ4W1fVq_zj4ARI4xa6x3swxM,UsefulBI Corporation,37.7791689,-121.9739253,,0,"2010 Crow Canyon Pl, San Ramon"
ChIJuTSifut7j4ARgy0XieAEbE0,Code World,37.6666886,-122.4668656,,0,"333 Gellert Blvd, Daly City"
ChIJE4ojR3-AhYARsPHM6Xs3LYk,Jaspersoft Corporation,37.7656671,-122.4031453,,0,"Market Center, 575 Market St, San Francisco"
ChIJXRgLZ4zLj4ARh5RX6Hn4jDE,TheLoops,37.3178654,-121.9494886,,0,"550 S Winchester Blvd Suite 620, San Jose"
ChIJT1r8JfKdj4ARVe5HCvwAajY,"Joget, Inc.",37.5799552,-122.3467635,,0,"340 Lorton Ave # 214, Burlingame"
ChIJNTdhqaa1j4ARe-84aQXD60A,Kellton Tech Solutions Limited,37.3234749,-122.0216088,,0,"19925 Stevens Creek Blvd #100, Cupertino"
ChIJRzupn9eGhYARS3lXKqUy9Ik,Discovery Mining Inc,37.8007961,-122.456866,,0,"86 Graham St # 200, San Francisco"
ChIJV0MBG62Aj4ARznqmQj2QzPg,Enable Us,37.8111491,-122.2673576,,0,"2201 Broadway, Oakland"
ChIJv9_GEn2jj4ARngX9loawchU,Sibly,37.4862882,-122.2308626,,0,"2395 Broadway, Redwood City"
ChIJyTv6JujBmi4R5LFS2DB3n8I,Authlo,37.6586993,-122.4001555,,0,"611 Gateway Blvd Ste 120, South San Francisco"
ChIJ0z4H1wc1joARSQzcl_nlX9o,"Qrowdify, Inc.",37.2873224,-121.9471134,,0,"155 E Campbell Ave #279, Campbell"
ChIJNzdczJPpj4ARVdNzmv4GILM,Mannya Techno Solutions,37.6510047,-121.8843245,,0,"5368 Case Ave, Pleasanton"
ChIJKQ9yM8G3j4AR49KeZlX8uMM,"Storidge, Inc.",37.3880342,-122.0830833,,0,"650 Castro St #120, Mountain View"
ChIJb3puh2DJj4ARVBn6A2sBV_0,"Valtix, Inc",37.3177477,-121.9477554,,0,"3031 Tisch Way, San Jose"
ChIJ1UjyXjEtjoARcJ-UhCx2wNk,NamjSystems.com,37.2915698,-121.7602842,,0,"5333 Knights Estates, San Jose"
ChIJcUsLSvzrj4AR7xwJFgU4F80,ManageEngine (Division of ZOHO Corporation),37.6935356,-121.9047899,,0,"4141 Hacienda Dr, Pleasanton"
ChIJrwC5DjO3j4ARNDFBdGgW0k4,Skyfire,37.3775465,-122.0333669,,0,"444 Castro St # 130, Mountain View"
ChIJnXvZ9le2j4AR4R8Qt6MJYyc,KANA Software,37.3704579,-121.9729013,,0,"2550 Walsh Ave #120, Santa Clara"
ChIJ_W6xQpV9j4ARdcBc71T9eNM,CollectiveSoft LLC,37.4938808,-122.2701468,,0,"808 Bauer Dr, San Carlos"
ChIJB0z779ykj4ARgkCozieXOj8,Webxchange Inc,37.4281998,-122.1937748,,0,"222 Stanford Ave, Menlo Park"
ChIJn2RHgLGAj4ARNEp9_LdSOMk,MedCurio,37.8057206,-122.2711788,,0,"300 Frank H. Ogawa Plaza, Oakland"
ChIJNc_556BjhYAR6UTnldXxjp8,Sitewire,37.8911712,-122.1234213,,0,"3599 Mount Diablo Blvd Suite 200, Lafayette"
ChIJlYCqnTXJj4AR1pyOyi1irX4,MSBC Group USA,37.4063001,-121.976505,,0,"5201 Great America Pkwy Suite 320, Santa Clara"
ChIJ6RN8J9szjoARzkYSkrfQv5U,Kritisoft LLC,37.3260231,-121.844331,,0,"Summer Blossom Ct, San Jose"
ChIJP_-8t8M0joARMUSjGpLDbwA,Data ID Systems,37.2938429,-121.9448579,,0,"286 E Hamilton Ave suite f, Campbell"
ChIJ19ldbukzjoARQC8z-dAOyyQ,Creatix9,37.2759768,-121.8884343,,0,"1345 Foxworthy Ave, San Jose"
ChIJc570hTK0j4ARS1NtC25cD2w,Happy Digital,37.3412171,-122.0407489,,0,"695 Ontario Ct, Sunnyvale"
ChIJewVW9zO0j4ARzGpwFUYed-A,"Synapse Information Systems, Inc.",37.336697,-122.0432875,,0,"21060 W Homestead Rd UNIT 208, Cupertino"
ChIJL66g9Qtzj4ARhl_4XntI_K0,PhotoStructure,37.5020966,-122.4698781,,0,"Box 2735, 20 Ave Portola, El Granada"
ChIJeY6OHHm1j4ARduQi5OAr6hY,"MLiora, LLC",37.3082217,-121.9992424,,0,"5538 Greenoak Dr, San Jose"
ChIJLemVz2YzjoARt_RlpkFudDU,GridCrowd,37.2959308,-121.8954376,,0,"1191 Laurie Ave, San Jose"
ChIJgydYgVa1j4AR-nc_kTjjuXs,Business Software Solutions,37.2931972,-121.9959984,,0,"5339 Prospect Rd, San Jose"
ChIJ4VprGTrLj4ARM_YNxENpKEE,Acceldata Inc,37.2877756,-121.9351571,,0,"1999 S Bascom Ave # 340, Campbell"
ChIJBzFBqxOBhYARbId3vIMO1gw,Akos Technologies Inc.,37.780701,-122.4329664,,0,"1420 Turk St, San Francisco"
ChIJAQAQ2eW6j4AROLiFOVzZ-FE,Unifize Inc.,37.4269411,-122.1459975,,0,"430 Cambridge Ave, Palo Alto"
ChIJr-HMzpryj4ARH7GOnE4jar0,EeZee Solutions,37.7690076,-121.9599712,,0,"2603 Camino Ramon #404, San Ramon"
ChIJAQBA5zJ-j4ARZlFn2on11PQ,Vinsol US Inc.,37.7705083,-122.4046613,,0,"680 8th St #255, San Francisco"
ChIJs1tIrwPLj4ARMrabwq4lP4w,"Ainabl Technologies, Inc.",37.3177477,-121.9477554,,0,"3031 Tisch Way, 110 Plaza West, San Jose"
ChIJ3w5Tx-41joARhJt1b9S84cw,VoiceXD,37.2315858,-121.9802366,,0,"481 N Santa Cruz Ave, Los Gatos"
ChIJtRajY9LAj4ARzFU4Em2Gkbk,"Coco Soft Inc.,",37.5495744,-121.9785289,,0,"39420 Liberty St STE #270, Fremont"
ChIJAfgbhb27j4ARrK_cVev2NP4,Dell Technologies,37.4486716,-122.1599609,,0,"430 Cowper St Suite 200, Palo Alto"
ChIJ8c-VermahYARITyN6m0uyO0,Thread,37.90603,-122.519694,,0,"41 Shell Rd, Mill Valley"
ChIJTWpjLo7Kj4AR4-UGa67qCPc,Skalable Technologies Corporation,37.3228993,-121.9781637,,0,"4300 Stevens Creek Blvd, San Jose"
ChIJhVWEkhRLjoARFytzeEqGV-4,Splend,37.2751244,-122.0028223,,0,"18962 Afton Ave, Saratoga"
ChIJq6pqSTGjj4ARiA-EF6yH75o,Cambria Corporation,37.4868577,-122.1814342,,0,"3723 Haven Ave #130, Menlo Park"
ChIJt9fjvQLHj4AR7rAkEtuXQyM,Lightspeed Mobile Labs,37.509223,-121.998129,,0,"39655 Eureka Dr #202, Fremont"
ChIJUSqvdUHHj4ARBOYXNxDBTrs,Agnity Inc,37.5087488,-121.9754822,,0,"42808 Christy St #201, Fremont"
ChIJXwNFX02ij4ARVMDpDOWgK8w,"Tact.ai Technologies, Inc.",37.3776712,-122.0333232,,0,"150 Mathilda Pl #104, Sunnyvale"
ChIJAQBQAa-7j4ARnmzkR2LUSGk,Cidana,37.449965,-122.1209764,,0,"2225 E Bayshore Rd, Palo Alto"
ChIJLQRZVVm2j4AR-DGVJNuGb3s,AppSense Inc.,37.3783614,-122.032823,,0,"150 S Mathilda Ave UNIT 302, Sunnyvale"
ChIJoeQsRx9_j4ARHxhXL5L1o5w,NuGov Labs,37.7258563,-122.4014303,,0,"1485 Bayshore Blvd #211, San Francisco"
ChIJ0frepMPIj4ARFf2C2vlPtRE,ESI North America,37.3948133,-121.9282014,,0,"2860 Zanker Rd #210, San Jose"
ChIJYTsaqdKwj4ARORc6ElG15Bo,CISC Semiconductor Corp.,37.3865614,-122.0842974,,0,"800 W El Camino Real #180, Mountain View"
ChIJ20kAtWGAhYARQA0SQQswRks,"Dgraph Labs, Inc.",37.4454404,-122.1603708,,0,"555 Bryant St, Palo Alto"
ChIJt5t5MZx-hYARPbS7OeHaimc,HireBee,37.8700042,-122.2686141,,0,"2150 Shattuck Ave., Berkeley"
ChIJAW9GMQ6fj4ARsxmMGHpqPQY,"Arcion Labs, Inc.",37.5768045,-122.3460144,,0,"1325 Howard Ave Suite 110, Burlingame"
ChIJGe6CmGq6j4ARIQ7K6m993cs,Premier Biosoft,37.426864,-122.107894,,0,"3786 Corina Way, Palo Alto"
ChIJG1aUCmXJj4ARBKxxAWdDdp8,"Netsarang, Inc.",37.3977347,-121.9835723,,0,"4701 Patrick Henry Dr BLDG 22 Suite 137, Santa Clara"
ChIJf9VIbra3j4ARMHk3knLvIuw,Swift Excitem,37.3835507,-122.0095977,,0,"830 Stewart Dr #217, Sunnyvale"
ChIJdYa7Y6KAhYARO7LWhis5NkY,Evertech IT.,37.7772874,-122.4246364,,0,"534 Octavia St, San Francisco"
ChIJXy_2BBXpj4ARPhJTuZQJO7Q,Global Software Resources,37.6868001,-121.8768145,,0,"4447 Stoneridge Dr, Pleasanton"
ChIJazBQ1Qrsj4ARTppXRPy7AZE,Feathersoft,37.6959045,-121.9245198,,0,"6200 Stoneridge Mall Rd #300, Pleasanton"
ChIJF3lyGA41joAR4TqkN-KoK5w,"KeyWe, Inc.",37.2338605,-121.9645054,,0,"16185 Los Gatos Blvd #205, Los Gatos"
ChIJW4-C3Ih5j4ARdBCG2yodcy8,Faction,37.651069,-122.4120835,,0,"20 S Linden Ave Ste 5A, South San Francisco"
ChIJVVUVIQOjj4ARommVgDr889w,Accelor Corp,37.489595,-122.2097,,0,"1755 E Bayshore Rd, Redwood City"
ChIJC-yUjgW5D4gRAXE9q5Jh13Q,Syscraft Inc.,37.3657252,-122.0241207,,0,"655 S Fair Oaks Ave, Sunnyvale"
ChIJjY8WDi_Pj4AR5OFfclX0sCY,Utiltyx,37.4064661,-121.9200217,,0,"1525 McCarthy Blvd Suite 1199, Milpitas"
ChIJA2tJINS1j4ARSPBOKQ6SYQk,Sibedge,37.3178518,-122.0121207,,0,"10362 Leola Ct, Cupertino"
ChIJnbio0h_Lj4ARHYVPcenjhfg,Rite Pros Inc,37.369025,-121.9647112,,0,"2292 Walsh Ave 2nd Floor, Santa Clara"
ChIJuxL1fLnJj4ARmhGDmDiut5Y,Marz Systems Inc,37.7687782,-121.9599601,,0,"Bishop Ranch 3, 2603 Camino Ramon Suite 200, San Ramon"
ChIJTTONzlylj4AR7fRzmRk1VGg,Virgule Typeworks,37.4568028,-122.1822469,,0,"417 Oak Grove Ave, Menlo Park"
ChIJE8LABSW3j4ARKRlMa_svPkc,Arevea TV Inc.,37.4063888,-122.0160609,,0,"385 Moffett Park Dr #105, Sunnyvale"
ChIJeW3R5_XKj4ARQ5d_ye8ZyPg,SperaSoft Inc.,37.3346522,-121.9649803,,0,"2421 Rebecca Lynn Way #101, Santa Clara"
ChIJZUxaHuDJj4ARo_8xCp_tDw0,Movimento Inc.,37.4009394,-122.0532637,,0,"455 National Ave, Mountain View"
ChIJP0Ie2jnyj4ARZFnKElYOR5E,Autonomic Software,37.7995621,-121.9207462,,0,"4185 Blackhawk Plaza Cir #102, Danville"
ChIJ84hNFQ1hhYARH8NJbPcNYT8,"YantraSoft, Inc",37.9285225,-122.0595516,,0,"2950 Buskirk Ave #300, Walnut Creek"
ChIJW9tzlX99hYARUYX6xofLdTM,Electronic Design Technologies,37.8583287,-122.2441625,,0,"2930 Domingo Ave #1392, Berkeley"
ChIJ5X8KnS1_hYARgwOiAnEYPNM,"Kogniz, Inc.",37.8620124,-122.2983438,,0,"2332 Fourth St D, Berkeley"
ChIJj_XAj8vyj4ARvJiXwFBWlYw,Cabtera,37.7739172,-121.9891481,,0,"111 Deerwood Rd STE 200, San Ramon"
ChIJR4jn5IDpj4ARnmAtJ4TNWkk,Live Workforce,37.6598207,-121.8994148,,0,"6701 Koll Center Pkwy Ste 250, Pleasanton"
ChIJCbSwzLzMj4ARy5NoTDXhmEQ,"Appko, Inc",37.3360075,-121.8901038,,0,"12 S 1st St #905, San Jose"
ChIJ_____-szjoARWfxplTbI1WU,Soft Choice Corporation,37.2589827,-121.8847222,,0,San Jose
ChIJ_UJ8ale0j4ARXrVuZOqxgIs,Team Work Solution Providers,37.314405,-122.048425,,0,"7950 McClellan Rd, Cupertino"
ChIJ29TUq-J9j4AR4DU02TwrdxA,turbu,37.6953785,-122.4933153,,0,"18 Park Manor Dr, Daly City"
ChIJ19usckLGj4ARrRixgMTGhR4,Matrix Resource Pvt Ltd,37.4884118,-121.9251363,,0,"46981 Lundy Terrace, Fremont"
ChIJq6rqCi9-j4ARzsPIZyGm6Ic,tatkal software,37.7677102,-122.4111992,,0,"Hamm's Building, 1550 Bryant St, San Francisco"
ChIJi7I93AQ1joARh_sehEHgznU,Trifox Inc,37.2704467,-121.9556246,,0,"2959 S Winchester Blvd # 203, Campbell"
ChIJD5dvK-iej4ARr93cTYB5r9Y,"CST of America, Inc.",37.5561532,-122.2881176,,0,"1400 Fashion Island Blvd Suite 303, San Mateo"
ChIJc1d6mhG6j4AR9JQzwsT2cgc,MeetingMogul,37.421974,-122.1001258,,0,"941 E Charleston Rd, Palo Alto"
ChIJDZ0NZueAj4AROB4-7Dhh2TQ,Calimex USA Corporation,37.7803638,-122.2887102,,0,"258 Hollister Ave, Alameda"
ChIJNZgcwsh3j4ARPAthFuwK3JM,Fellow AI,37.6030198,-122.3743776,,0,"1849 Old Bayshore Hwy #100, Burlingame"
ChIJPaQaCcXJj4AR8rPidDdKM70,Anshinsoft Corp.,37.3975512,-121.978884,,0,"4655 Old Ironsides Dr #390, Santa Clara"
ChIJRVXhuoy9j4ARN6ybp47CVrw,TekML,37.4832724,-122.1743833,,0,"101 Jefferson Dr 1st Floor, Menlo Park"
ChIJJd2sGOl-hYARbQt2amha3d0,Industrial Logic Inc,37.8806338,-122.2683589,,0,"1442a Walnut St, Berkeley"
ChIJX5UqLo-Pj4ARjqYWeHEJbIY,Frank Dev LLC,37.7257052,-122.1562227,,0,"101 Callan Ave #100, San Leandro"
ChIJK36FFOifj4ARbOYmxFZ6Ofg,Duality Robotics,37.5634106,-122.3256615,,0,"3 E 3rd Ave, San Mateo"
ChIJ9ScCyI3Aj4ARSGh47FOp4Ew,Costnomics Inc.,37.7885223,-122.4095607,,0,"490 Post St STE 1625, San Francisco"
ChIJNR9cRhG6j4ARspqk_QjUoMQ,Vanguard Video,37.4242346,-122.0996472,,0,"Corporate Headquarters, 974 Commercial St, Palo Alto"
ChIJ_____7vJj4ARGyGQMLsMoVY,Interface Technologies Inc.,37.3986064,-121.9643648,,0,"1/09 Mervyn's Plaza, Santa Clara"
ChIJC5s1TWGahYARMV0d-x14Guo,Equilibrium,37.936302,-122.519503,,0,"100 Tamal Plaza #225, Corte Madera"
ChIJ7yTk_a27j4ARhN5ULbbVlKI,"Tecarta, Inc.",37.4485236,-122.1183142,,0,"2479 E Bayshore Rd Suite 185, Palo Alto"
ChIJATgYbwCdj4ARV4c8Ps6xDCE,Gradient,37.5776043,-122.3455996,,0,"1290 Howard Ave, Burlingame"
ChIJpfJLTL6fj4ARFlFfcfZJQBU,Netomi - AI Customer Service Platform,37.5532213,-122.3074963,,0,"400 Concar Dr, San Mateo"
ChIJ___TOlo0joARfaXyAsk2o5w,RT1,37.2628504,-121.9339561,,0,"2059 Camden Ave SPC 401, San Jose"
ChIJnx40mkzJj4ARMS_Cwl6AJbQ,ItsyUI,37.406789,-121.9036446,,0,"1613 S Main St, Milpitas"
ChIJi9pKHq2bhYARzDVveFymO-o,MARS SalesFocus Solutions Inc,37.9449568,-122.5057196,,0,"125 E Sir Francis Drake Blvd suite 301, Larkspur"
ChIJS1OOc1W_j4ARxW89sgNaJpM,Cigniti Technologies Inc.,37.5214388,-121.9940794,,0,"39899 Balentine Dr Suite 200, Newark"
ChIJI3DgymOLj4AR6Y8q7HKJKB8,Pixel Consulting Services,37.8836368,-122.0292166,,0,"24 Beech Ct, Walnut Creek"
ChIJRXs7dkjKj4ARZeRNhfl-OMM,ScrumLink,37.3554613,-121.9586305,,0,"1850 Warburton Avenue Consessions Stand, Santa Clara"
ChIJcfrF2MPyj4ARWnMBuEIZ5uc,CDI Solutions Inc,37.7791689,-121.9739253,,0,"2010 Crow Canyon Pl, San Ramon"
ChIJHWuCVlh-hYAR9IwxjR8sKH8,Greensmith Energy,37.8378528,-122.3017161,,0,"1900 Powell St Suite 820, Emeryville"
ChIJmeRukrSFhYAR9n7HpAPsAUk,"EXTRAVAGANZA INTERNATIONAL, INC",37.8886768,-122.5106032,,0,"129 Seminary Dr B, Mill Valley"
ChIJhbRPkFwxjoARTXHpv1feRjk,Digitize Everything,37.2613943,-121.9237111,,0,"1900 Camden Ave, San Jose"
ChIJ-0JsDxrLj4ARH2yrb8SZEnc,Ambiplatforms LLC,37.3501196,-121.9611661,,0,"2010 El Camino Real #1298, Santa Clara"
ChIJceGP7AS2j4ARu70sBaEAZfo,"Atomiton, Inc.",37.3796767,-121.9403844,,0,"3100 De La Cruz Blvd #206, Santa Clara"
ChIJ___PtCXKj4ARFdxkJwzlaLg,Braango,37.3692514,-121.9614864,,0,"2100 Walsh Ave, Santa Clara"
ChIJ___TOlo0joARoYYKtIX-W4s,"Camensys, Inc.",37.2628504,-121.9339561,,0,"2059 Camden Ave #282, San Jose"
ChIJtypWndSRj4ARMFi3QlzQdB8,Zensark LLC,37.6614504,-122.0907585,,0,"1277 Martin Luther King Dr, Hayward"
ChIJ6eJLNX3zj4ARf92ZzDX67Dc,Zinoo LLC,37.7689173,-121.9599071,,0,"2603 Camino Ramon Suite 200, San Ramon"
ChIJuxlxZ-NnhYARymC3ymgPlkY,AccelOne,37.9750394,-122.0335344,,0,"2001 Clayton Rd Suite 200, Concord"
ChIJAQAwYeGwj4ARllmocoAvIqw,HIPAA Compliant Chatbot Apps,37.3718955,-122.1118492,,0,"105 Fremont Ave, Los Altos"
ChIJ-REXvQl_hYARUaNm4fXgAyU,HCL America Inc.,37.8418928,-122.2938369,,0,"6001 Shellmound St #300, Emeryville"
ChIJaQSSgJndj4AR_eYiZL3NRDI,Woll2Woll Software,37.6594537,-121.7993825,,0,"357 Yukon Way, Livermore"
ChIJb_YU4Cp5hYARLljJvKtMnB4,Softshores Corporation,37.9120217,-122.2946919,,0,"779 Balra Dr, El Cerrito"
ChIJazBQ1Qrsj4ARYB5VRhCU13g,Relecura Inc,37.6950959,-121.9004169,,0,"4695 Chabot Dr Suite 200, Pleasanton"
ChIJYV2UthS3j4AR77GL6oymgKE,OpenXcell Inc.,37.383735,-122.0125971,,0,"440 N Wolfe Rd #235, Sunnyvale"
ChIJq6pq1Ti2j4ARgCdmsj4WE-Q,Apurba Technologies,37.3840875,-122.0127955,,0,"440 N Wolfe Rd, Sunnyvale"
ChIJVVXFHsGhj4ARHhiaODvEQvo,VDP Tech,37.4890226,-122.2921482,,0,"175 Los Vientos Way, San Carlos"
ChIJnQwyenF9hYARhfkx1cChRVs,OpusCapita Inc.,37.8495597,-122.2119619,,0,"6818 Balsam Way, Oakland"
ChIJ__-b3Tm7j4ARSivES8tUhVo,Dossier Digital Competency Management - San Francisco,37.445506,-122.1627194,,0,"470 Ramona St, Palo Alto"
ChIJR5nSGQ9-j4AROStOsR-l6Nw,HypeIT,37.75458,-122.4395073,,0,"49 Worth St, San Francisco"
ChIJ8fvlNvm7j4AR17rf-t_HFYw,Liveplex Incorporated,37.4173848,-122.1317419,,0,"3790 El Camino Real, Palo Alto"
ChIJTV43op3Bj4ARCoiHIH64xPg,NxRev Inc.,37.5598554,-121.956954,,0,"39500 Stevenson Pl, Fremont"
ChIJNx-qj1e2j4ARFpTDGfUyo50,Azingo Inc,37.3822293,-122.0365304,,0,"640 W California Ave #100, Sunnyvale"
ChIJF7KsVaa4j4AR1whvTymTSWo,Keriya Inc,37.5071572,-121.99618,,0,"7100 Stevenson Blvd Suit#217, Fremont"
ChIJB8LGjbJ0j4ARGYrbgUbOFwI,Poindevster,37.4638465,-122.4342644,,0,"80 Cabrillo Hwy S, Half Moon Bay"
ChIJkxPEtXaej4ARGEIBk2Gc9fg,Velostrata,37.566971,-122.3264606,,0,"20 N San Mateo Dr Suite 4, San Mateo"
ChIJ9cIbXYHJj4AREvJiuFOgVAA,Joom Technology,37.4277843,-121.9445048,,0,"Zanker Ln, San Jose"
ChIJq6q6X1N4j4ARLvVaFUFHWfQ,BRIM,37.6586993,-122.4001555,,0,"611 Gateway Blvd Ste 120, South San Francisco"
ChIJea1LAi4vjoARw4xtKH1-X_A,Insight,37.2399799,-121.7712788,,0,"6090 Monterey Hwy, San Jose"
ChIJXQO_AsS3j4ARIbLsOXBy09Y,Riiid,37.377596,-122.0641371,,0,"700 E El Camino Real #300, Mountain View"
ChIJIcUqK7Wwj4ARVw93O8YwTU4,Appception Inc,37.3984624,-122.0838045,,0,"229 Polaris Ave #15, Mountain View"
ChIJye3nKj-2j4ARaqQA60YBmQk,CleverTap,37.3916107,-122.0777461,,0,"607 W Dana St a, Mountain View"
ChIJVVUVKNuAhYARmaq7-jb5yCU,waterfall software,37.7971873,-122.4324801,,0,"2001 Union St, San Francisco"
ChIJLe0kRzqfj4AR4vEKvYIHMUY,"Hazelcast, Inc.",37.561662,-122.3248944,,0,"2 W 5th Ave #300, San Mateo"
ChIJy_W1dmGBhYARrz1lre0IVpw,AppStudio Inc.,37.7921824,-122.3982249,,0,"388 Market St #1300, San Francisco"
ChIJqbVrq-PKj4ARq_uGZ5mV0mM,Gencosys USA,37.3282539,-121.9504874,,0,"2503 Fernwood Ave, San Jose"
ChIJ6WZgm02ij4ARZvwYEOyZCvc,Seneca Systems,37.4880912,-122.232112,,0,"333 Bradford St Suite 270, Redwood City"
ChIJQQhw1aozjoARYYVTEztqfKI,ThinScanner,37.2625184,-121.8791906,,0,"1177 Branham Ln #345, San Jose"
ChIJB2jaU_-fj4ARiDIdgDuZKmc,Softify,37.5589628,-122.2990683,,0,"1320 Hancock Ave, San Mateo"
ChIJq6qqOhrMj4ARZuVs31k5adQ,Automated Vision Systems Inc,37.2909813,-121.8904136,,0,San Jose
ChIJbbAlCW-7j4ARUGlymvi-UF0,FortifID,37.4299066,-122.1000654,,0,"2680 Bayshore Pkwy #116, Mountain View"
ChIJ688tnPR_hYARcUmIPpYc__s,Extensible Energy,37.8916734,-122.1191326,,0,"3527 Mount Diablo Blvd #198, Lafayette"
ChIJZT5jR_vJj4ARB7sd-HWo6eA,AST LLC,37.3796408,-121.9678847,,0,"3211 Scott Blvd #201, Santa Clara"
ChIJaVbRXeE0joARGA5V1bturU0,ADDEPTO TECH,37.2803623,-121.9428897,,0,"675 Campbell Technology Parkway, Suite 100 Campbell CA – 95008675, Campbell Technology Pkwy #100, Campbell"
ChIJ91wTboK7j4ARGlERxBkpCQY,Incognia,37.4454404,-122.1603708,,0,"555 Bryant St Box 423, Palo Alto"
ChIJw8ZgLOrzj4ARgvaIEZaGqbc,Cloudperitus,37.7687273,-121.9683734,,0,"Bishop Ranch, 3000 Executive Parkway Suite 215, #8, San Ramon"
ChIJpcUkVZLLj4AR1xZm1DcxCMY,"Optra Health, Inc",37.3702182,-121.920219,,0,"1798 Technology Dr #258, San Jose"
ChIJYwSFppTyj4AR48q-xjjAugA,CIPPlanner,37.7762545,-121.9648116,,0,"2303 Camino Ramon, San Ramon"
ChIJVVVREZYtjoARGeIRrlF_TCQ,Qaser,37.2981302,-121.7890242,,0,"4579 Terra Pl, San Jose"
ChIJ2R70Pug1joARjGVaQCrV8GU,Cloud Raxak,37.2295543,-121.9711852,,0,"475 Alberto Way, Los Gatos"
ChIJcfaV59qAhYARcqpLLw8mBRc,LCR-Dixon,37.7976924,-122.4331486,,0,"2048 Union St #4san, San Francisco"
ChIJHYkkzzLJj4ARUE87SxqBFDI,Appzlogic - Software Testing & Mobile Application Company USA,37.4230311,-121.9562875,,0,"4620 Fortran Dr Ste 201/B, San Jose"
ChIJq6oeE1a0j4AR5e2YyypLVM8,Moda Technologies,37.3129682,-122.0448792,,0,"877 Lily Ave, Cupertino"
ChIJIw59IROjj4ARt5bPp55nsk0,Smarsh Inc,37.4898881,-122.2280739,,0,"Fifth Floor, 900 Veterans Blvd 5th floor, Redwood City"
ChIJL6XcqlY1joAR-rPtMm1OwJo,UnitedSoft 8X,37.2878586,-121.9352672,,0,"1999 S Bascom Ave Suite 800, Campbell"
ChIJq28F14_Jj4ARwKB7l5Uamzo,Cloudbrink Zero Trust VPN,37.3842612,-121.9926745,,0,"530 Lakeside Dr # 190, Sunnyvale"
ChIJ_d-hgJqHj4AREXjLsnSRIis,"Palo Colorado Software, LLC",37.8425181,-122.2091766,,0,"6345 Pinehaven Rd, Oakland"
ChIJ3ULaonMLj4ARTRRIJo6NNR8,Venueble,37.4318678,-122.4277566,,0,"235 Troon Way, Half Moon Bay"
ChIJFd6MS12Uj4ARwEoNZ-c2_lk,IntaGrit Technology,37.635753,-122.049391,,0,"854 Oasis Ct, Hayward"
ChIJtTBhqaa1j4ARmLsw-41Nwpg,NucleoDyne Computer Systems Pvt Ltd,37.3234788,-122.0211144,,0,"19925 Stevens Creek Blvd, Cupertino"
ChIJt96aihvJj4ARcKeqWiRtzgI,"Decentralized Finance Labs, Inc",37.4051234,-121.9182183,,0,"1601 McCarthy Blvd, Milpitas"
ChIJb80TjSi0j4ARpTZQuRD7rJE,Implicit Inc.,37.3718445,-121.9992487,,0,"1159 Sonora Ct STE 305, Sunnyvale"
ChIJyUKOQ6Wfj4ARdbCXBIuoNpw,Arrikto Inc.,37.5635618,-122.3245026,,0,"60 E 3rd Ave Ste 262, San Mateo"
ChIJMxO1-EsLj4ARpyIz_FQ7wls,CrossRoads Scientifi,37.4588397,-122.4297107,,0,"785 Main St, Half Moon Bay"
ChIJdzN-Ei-Gj4AR2d-uQpgZJ1c,iPowersoft,37.7725015,-122.1451103,,0,"4400 Keller Ave #350, Oakland"
ChIJX_kT0FqahYARGiCos7LwcZY,Clarabridge,37.944841,-122.505514,,0,"900 Larkspur Landing Cir # 160, Larkspur"
ChIJ3blzTOXAj4ARMQ1gbmqQE10,GroundZero Innovative Solutions LLP,37.5587858,-121.9576167,,0,"39567 Stevenson Pl, Fremont"
ChIJW8ivLvzJj4ARNNSMBSTE5jI,Effone Software Inc,37.3718549,-121.9893271,,0,"1294 Kifer Rd STE 709, Sunnyvale"
ChIJfXPB3YyAhYARxFZ_5BKb82o,Voyage 7 Software,37.7930219,-122.4096509,,0,"901 Powell St # 10, San Francisco"
ChIJiT7guUSjj4AR8YkQFE0HGkA,Hideez Group Inc.,37.4894711,-122.2279713,,0,"541 Jefferson Ave STE 100, Redwood City"
ChIJsWF3msOfj4ARk8W209Mx3l8,txtsmarter,37.5532213,-122.3074963,,0,"400 Concar Dr, San Mateo"
ChIJH2cq-1iBhYAR-aIG5NaF9K0,EXR Systems LLC,37.7882797,-122.4338949,,0,"2021 Fillmore St, San Francisco"
ChIJ41iWONGAj4AR1mOXCAVNe5s,Siemens PLM Software,37.784358,-122.27282,,0,"1001 Marina Village Pkwy UNIT 403, Alameda"
ChIJi0Wvs-uij4AR9DS5PDWrRs8,Currenex Inc,37.5111742,-122.2004617,,0,"1700 Seaport Blvd #240, Redwood City"
ChIJE0YdnrV3j4AR5lpCwj0v7XA,Brightgate Inc,37.5956878,-122.3799105,,0,"15 Guittard Rd floor 2, Burlingame"
